Palabra,Frecuencia,Sentimiento
advocacy,2,Neutral
usually,2,Neutral
round,2,Neutral
terrorist,2,Neutral
bite,2,Neutral
addressed,2,Neutral
enjoyed,2,Positiva
worthy,2,Positiva
almighty,2,Neutral
fill,2,Neutral
body,2,Neutral
nowadays,2,Neutral
garden,2,Neutral
jew,2,Neutral
exist,2,Neutral
belong,2,Neutral
percentage,2,Neutral
solidifies,2,Neutral
prominent,2,Positiva
guaranteed,2,Neutral
hostage,2,Negativa
returned,2,Neutral
replaces,2,Neutral
إلى,2,Neutral
الولايات,2,Neutral
المتحده,2,Neutral
هدد,2,Neutral
الفلسطينيين,2,Neutral
اليهود,2,Neutral
وسوف,2,Neutral
فلا,2,Neutral
تنتخبوه,2,Neutral
أنا,2,Neutral
مع,2,Neutral
rula,2,Neutral
jebreal,2,Neutral
italian,2,Neutral
attacked,2,Neutral
fanboy,2,Neutral
backed,2,Neutral
influenced,2,Neutral
vcs,2,Neutral
transparency,2,Neutral
globalist,2,Neutral
represents,2,Neutral
td,2,Neutral
unquote,2,Neutral
cynical,2,Negativa
heroine,2,Positiva
incomprehensible,2,Negativa
upto,2,Neutral
writing,2,Neutral
claimed,2,Neutral
gangster,2,Negativa
bbc,2,Neutral
quota,2,Neutral
antitrump,2,Neutral
replacement,2,Neutral
inspiring,2,Positiva
commented,2,Neutral
thine,2,Neutral
confess,2,Negativa
saved,2,Neutral
scripture,2,Neutral
reconsider,2,Neutral
donny,2,Neutral
middleman,2,Neutral
apac,2,Neutral
blm,2,Neutral
booth,2,Neutral
phone,2,Neutral
felony,2,Neutral
bigot,2,Neutral
prediction,2,Neutral
trial,2,Neutral
disgraceful,2,Negativa
obamas,2,Neutral
deficit,2,Neutral
lucky,2,Positiva
hurt,2,Negativa
jim,2,Neutral
lowered,2,Neutral
welfare,2,Neutral
serf,2,Neutral
gathering,2,Neutral
meanwhile,2,Neutral
salad,2,Neutral
assassinate,2,Negativa
weaponized,2,Neutral
covering,2,Neutral
scamming,2,Neutral
sweet,2,Positiva
ushas,2,Neutral
meal,2,Neutral
hmm,2,Neutral
hi,2,Neutral
weirdo,2,Neutral
wierd,2,Neutral
pool,2,Neutral
wearing,2,Neutral
classmate,2,Neutral
fireman,2,Neutral
besides,2,Neutral
noticed,2,Neutral
weapon,2,Neutral
walker,2,Neutral
visa,2,Neutral
deporte,2,Neutral
distract,2,Negativa
dur,2,Neutral
rapist,2,Neutral
grifter,2,Neutral
regret,2,Negativa
robinson,2,Neutral
inherited,2,Neutral
stick,2,Neutral
ra,2,Neutral
prosecutor,2,Neutral
welker,2,Neutral
pa,2,Neutral
psychopath,2,Neutral
justify,2,Neutral
acronym,2,Neutral
poop,2,Neutral
deadnamed,2,Neutral
preferred,2,Neutral
sketch,2,Neutral
audio,2,Neutral
funniest,2,Neutral
cmon,2,Neutral
talent,2,Positiva
accelerate,2,Neutral
flake,2,Negativa
fkng,2,Neutral
indicted,2,Neutral
partial,2,Neutral
screwed,2,Negativa
turth,1,Neutral
chad,1,Neutral
tremendous,1,Neutral
oval,1,Neutral
tower,1,Neutral
incapable,1,Negativa
lable,1,Neutral
othersyou,1,Neutral
divorce,1,Neutral
mistress,1,Negativa
jobless,1,Negativa
sealed,1,Neutral
overzealous,1,Negativa
tate,1,Neutral
soley,1,Neutral
twigle,1,Neutral
winthats,1,Neutral
bros,1,Neutral
democracyyall,1,Neutral
harriswalz,1,Neutral
sorrrrrry,1,Neutral
tho,1,Neutral
sincery,1,Neutral
tristram,1,Neutral
coffin,1,Neutral
dislike,1,Negativa
programmed,1,Neutral
trigger,1,Neutral
cesspool,1,Neutral
assigned,1,Neutral
nurse,1,Neutral
patient,1,Positiva
thoes,1,Neutral
goofy,1,Negativa
crump,1,Neutral
reverent,1,Positiva
cheerful,1,Positiva
combine,1,Neutral
drained,1,Negativa
inforcement,1,Neutral
flipperjd,1,Neutral
camellian,1,Neutral
wasstaged,1,Neutral
floating,1,Neutral
internet,1,Neutral
bitter,1,Negativa
critic,1,Negativa
closely,1,Neutral
consumption,1,Neutral
mcdonalds,1,Neutral
activity,1,Neutral
bribery,1,Negativa
governmenors,1,Neutral
carboard,1,Neutral
dressed,1,Neutral
inclusive,1,Neutral
votekennedy,1,Neutral
monopoly,1,Neutral
worshiping,1,Neutral
fueled,1,Neutral
suprised,1,Neutral
charismatic,1,Positiva
wsjs,1,Neutral
recent,1,Neutral
washed,1,Neutral
thie,1,Neutral
friendly,1,Positiva
baggage,1,Neutral
pseudojournalism,1,Neutral
apologized,1,Neutral
bound,1,Neutral
argues,1,Neutral
appallingly,1,Negativa
cope,1,Neutral
crony,1,Neutral
pony,1,Neutral
geriatric,1,Neutral
refer,1,Neutral
reflection,1,Neutral
djtj,1,Neutral
mountain,1,Neutral
laughed,1,Neutral
standup,1,Neutral
oriented,1,Neutral
spock,1,Neutral
anyhow,1,Neutral
folder,1,Neutral
plastic,1,Neutral
setup,1,Neutral
naziesque,1,Neutral
quick,1,Neutral
announced,1,Neutral
naco,1,Neutral
sending,1,Neutral
cheney,1,Neutral
halliburton,1,Neutral
profiteer,1,Neutral
thiels,1,Neutral
palantir,1,Neutral
unwary,1,Neutral
translation,1,Neutral
shamefully,1,Negativa
historically,1,Neutral
uptick,1,Neutral
legitimacy,1,Neutral
implication,1,Negativa
sane,1,Positiva
conscionable,1,Neutral
saidyeessss,1,Neutral
fragile,1,Negativa
saidoh,1,Neutral
nomommy,1,Neutral
depth,1,Neutral
unconscionable,1,Neutral
contemplate,1,Neutral
continued,1,Neutral
rachel,1,Neutral
maddow,1,Neutral
purchased,1,Neutral
scenario,1,Neutral
earn,1,Neutral
heroin,1,Neutral
jt,1,Neutral
lyers,1,Neutral
verge,1,Neutral
leslie,1,Neutral
stahl,1,Neutral
obsession,1,Positiva
shortage,1,Negativa
permit,1,Neutral
limiting,1,Neutral
net,1,Neutral
exporter,1,Neutral
adminstration,1,Neutral
mantra,1,Neutral
resonated,1,Neutral
absurd,1,Negativa
discus,1,Neutral
xant,1,Neutral
soundbyte,1,Neutral
roughly,1,Neutral
vacant,1,Neutral
homeowner,1,Neutral
default,1,Neutral
mortgage,1,Neutral
forecloses,1,Neutral
foreclosure,1,Neutral
auction,1,Neutral
ownership,1,Neutral
reo,1,Neutral
repossessed,1,Neutral
dropping,1,Neutral
york,1,Neutral
confront,1,Negativa
harsh,1,Negativa
temperature,1,Neutral
efficient,1,Positiva
shorter,1,Neutral
bitterly,1,Negativa
autoevolution,1,Neutral
eyeopening,1,Neutral
firsttime,1,Neutral
model,1,Neutral
learns,1,Neutral
allelectric,1,Neutral
preponderantly,1,Neutral
urban,1,Neutral
dweller,1,Neutral
jun,1,Neutral
furious,1,Negativa
skyrocket,1,Neutral
fixing,1,Neutral
rare,1,Neutral
gradual,1,Neutral
uneconomical,1,Negativa
incompatible,1,Negativa
rapid,1,Positiva
widely,1,Neutral
barrier,1,Neutral
fluctuate,1,Neutral
resolved,1,Neutral
generally,1,Neutral
fewer,1,Neutral
remotely,1,Neutral
purchase,1,Neutral
technician,1,Neutral
grid,1,Neutral
israeli,1,Neutral
preemptive,1,Neutral
yielding,1,Neutral
interested,1,Neutral
harvard,1,Neutral
roger,1,Neutral
revelle,1,Neutral
scientist,1,Neutral
carbon,1,Neutral
dioxide,1,Neutral
initiated,1,Neutral
congressional,1,Neutral
propose,1,Neutral
carried,1,Neutral
parenting,1,Neutral
prosecute,1,Negativa
gang,1,Neutral
fallacy,1,Negativa
digging,1,Neutral
cable,1,Neutral
balz,1,Neutral
worthless,1,Negativa
income,1,Neutral
richer,1,Positiva
poorer,1,Negativa
socialism,1,Neutral
european,1,Neutral
financed,1,Neutral
moderating,1,Neutral
prof,1,Neutral
calm,1,Positiva
amount,1,Neutral
co,1,Neutral
hurricane,1,Neutral
camille,1,Neutral
blocking,1,Neutral
cooling,1,Neutral
lenord,1,Neutral
nemoy,1,Neutral
banning,1,Neutral
tipper,1,Neutral
ism,1,Neutral
humankind,1,Neutral
darkness,1,Negativa
polarized,1,Neutral
trumpvanceunrest,1,Neutral
harriswalzunity,1,Neutral
sayhesitations,1,Neutral
placed,1,Neutral
wind,1,Neutral
posed,1,Neutral
provided,1,Neutral
middleclass,1,Neutral
significant,1,Positiva
abrotion,1,Neutral
pc,1,Neutral
goverment,1,Neutral
statesman,1,Neutral
quicker,1,Positiva
contributor,1,Neutral
overall,1,Neutral
blew,1,Neutral
performance,1,Neutral
finland,1,Neutral
finnish,1,Neutral
nora,1,Neutral
melissa,1,Neutral
mccarthy,1,Neutral
stapled,1,Neutral
productive,1,Positiva
wheres,1,Neutral
incubator,1,Neutral
sperm,1,Neutral
contributed,1,Neutral
inlove,1,Neutral
utah,1,Neutral
losing,1,Negativa
fo,1,Neutral
destroyng,1,Neutral
vate,1,Neutral
slamming,1,Neutral
domald,1,Neutral
bahrain,1,Neutral
condemn,1,Negativa
sbout,1,Neutral
willingness,1,Positiva
trumpharris,1,Neutral
aircraft,1,Neutral
unmanned,1,Neutral
drone,1,Neutral
degenerate,1,Negativa
consumed,1,Neutral
unchecked,1,Neutral
affordable,1,Positiva
adequate,1,Positiva
unnatural,1,Negativa
woe,1,Negativa
simultaneously,1,Neutral
harm,1,Negativa
shear,1,Neutral
unborn,1,Neutral
slaughtered,1,Negativa
convenience,1,Positiva
swhistles,1,Neutral
yeersh,1,Neutral
urked,1,Neutral
paw,1,Neutral
chess,1,Neutral
release,1,Neutral
transcript,1,Neutral
large,1,Neutral
dos,1,Neutral
adderall,1,Neutral
noncitizen,1,Neutral
sufficient,1,Positiva
lawful,1,Positiva
cbp,1,Neutral
app,1,Neutral
port,1,Neutral
nonmexican,1,Neutral
located,1,Neutral
chiapas,1,Neutral
tabasco,1,Neutral
proposed,1,Neutral
stopping,1,Neutral
renews,1,Neutral
hadnt,1,Neutral
bushwackas,1,Neutral
alt,1,Neutral
stormed,1,Neutral
opening,1,Neutral
apartheid,1,Neutral
polish,1,Neutral
wallstreet,1,Neutral
pumping,1,Neutral
democtrats,1,Neutral
antiwallstreet,1,Neutral
passive,1,Negativa
nextobviously,1,Neutral
meredith,1,Neutral
michigan,1,Neutral
senjd,1,Neutral
hilpert,1,Neutral
walsh,1,Neutral
terrace,1,Neutral
debunked,1,Neutral
jack,1,Neutral
dika,1,Neutral
donna,1,Neutral
jane,1,Neutral
voodoo,1,Neutral
troglodyte,1,Neutral
goooood,1,Neutral
dulutional,1,Neutral
hometown,1,Neutral
trumpvancemaga,1,Neutral
urgent,1,Negativa
uphold,1,Positiva
oath,1,Neutral
commitment,1,Positiva
serviceit,1,Neutral
pivotal,1,Neutral
beacon,1,Neutral
defended,1,Neutral
thrive,1,Positiva
join,1,Neutral
spreading,1,Neutral
vital,1,Neutral
stronger,1,Positiva
respectfully,1,Positiva
retired,1,Neutral
bisexual,1,Neutral
accessible,1,Positiva
emergency,1,Negativa
lipstick,1,Neutral
greasy,1,Negativa
synopsis,1,Neutral
crash,1,Negativa
bankrupt,1,Negativa
tradesman,1,Neutral
scramble,1,Negativa
constructionrelated,1,Neutral
ensue,1,Neutral
flooded,1,Neutral
buyer,1,Neutral
economically,1,Neutral
survive,1,Neutral
cartel,1,Neutral
crashing,1,Negativa
catalyst,1,Neutral
credence,1,Positiva
link,1,Neutral
wet,1,Neutral
field,1,Neutral
cursing,1,Neutral
radicalized,1,Neutral
rode,1,Neutral
cruzbike,1,Neutral
virginia,1,Neutral
countless,1,Neutral
stare,1,Neutral
reversing,1,Neutral
hetero,1,Neutral
flunked,1,Neutral
iphones,1,Neutral
discourage,1,Negativa
suggesting,1,Neutral
adavance,1,Neutral
nov,1,Neutral
fulness,1,Neutral
ghost,1,Neutral
verse,1,Neutral
phillips,1,Neutral
romthess,1,Neutral
thess,1,Neutral
colos,1,Neutral
ephes,1,Neutral
galatheb,1,Neutral
luke,1,Neutral
revealation,1,Neutral
reeling,1,Neutral
amerika,1,Neutral
shipping,1,Neutral
obsolete,1,Negativa
wef,1,Neutral
passion,1,Positiva
podium,1,Neutral
vaguely,1,Neutral
queerish,1,Neutral
riddle,1,Neutral
descent,1,Neutral
tradwives,1,Neutral
childbearing,1,Neutral
lahousingpermitsandrentadjustmentcommission,1,Neutral
bass,1,Neutral
tenant,1,Neutral
comparison,1,Neutral
proxy,1,Neutral
loyalist,1,Neutral
abide,1,Neutral
larry,1,Neutral
craig,1,Neutral
unwholesome,1,Neutral
namecallers,1,Neutral
season,1,Neutral
isi,1,Neutral
stupidity,1,Negativa
asf,1,Neutral
teller,1,Neutral
inspire,1,Positiva
dragqueen,1,Neutral
heterosexual,1,Neutral
sofasexual,1,Neutral
beyter,1,Neutral
expose,1,Neutral
mediastouch,1,Neutral
altreality,1,Neutral
inhuman,1,Negativa
botness,1,Neutral
roaring,1,Neutral
silent,1,Positiva
specific,1,Neutral
authuzeasime,1,Neutral
spokesperson,1,Neutral
chatter,1,Negativa
highlevel,1,Neutral
doom,1,Negativa
gloom,1,Negativa
stark,1,Negativa
evident,1,Neutral
fundamentally,1,Neutral
burned,1,Negativa
medicine,1,Neutral
parallel,1,Neutral
enduring,1,Neutral
righteousness,1,Positiva
idiotharvard,1,Neutral
dis,1,Neutral
effing,1,Neutral
tool,1,Neutral
gddamn,1,Neutral
comfort,1,Positiva
cushion,1,Neutral
defecate,1,Neutral
grave,1,Neutral
bulge,1,Neutral
speculate,1,Neutral
spur,1,Neutral
bothering,1,Negativa
cruelty,1,Negativa
ofwork,1,Neutral
disgustinghuman,1,Neutral
hahahahha,1,Neutral
incited,1,Neutral
lawsuit,1,Neutral
product,1,Neutral
republiscum,1,Neutral
commander,1,Neutral
bj,1,Neutral
microphone,1,Neutral
outraged,1,Negativa
littlest,1,Neutral
manwatch,1,Neutral
seentiny,1,Neutral
democratcommunist,1,Neutral
cracked,1,Negativa
nerdy,1,Neutral
brat,1,Negativa
bursting,1,Neutral
nastiest,1,Neutral
shaquille,1,Neutral
theo,1,Neutral
vons,1,Neutral
cow,1,Neutral
argued,1,Neutral
alabama,1,Neutral
unfortunate,1,Negativa
annoys,1,Negativa
condescending,1,Negativa
infantilizing,1,Neutral
revolting,1,Negativa
smug,1,Negativa
craft,1,Neutral
nothinglike,1,Neutral
demon,1,Negativa
exceptional,1,Positiva
donejournalist,1,Neutral
presstitute,1,Neutral
attorney,1,Neutral
ahahahaha,1,Neutral
bloody,1,Negativa
jf,1,Neutral
hypothetical,1,Neutral
inept,1,Negativa
exposed,1,Neutral
cowboy,1,Neutral
tagged,1,Neutral
primary,1,Neutral
degradation,1,Negativa
donate,1,Neutral
monts,1,Neutral
wild,1,Negativa
lastclaiming,1,Neutral
minion,1,Neutral
avenue,1,Neutral
cringey,1,Neutral
balance,1,Neutral
snowflake,1,Neutral
desperately,1,Negativa
insist,1,Neutral
condescendingly,1,Negativa
justick,1,Neutral
tiger,1,Neutral
griefthe,1,Neutral
delusion,1,Negativa
fifteen,1,Neutral
fame,1,Positiva
kaitlyn,1,Neutral
weebrain,1,Neutral
aisle,1,Neutral
blatantly,1,Negativa
affiliated,1,Neutral
viewship,1,Neutral
cart,1,Neutral
extremist,1,Negativa
biggie,1,Neutral
dedicated,1,Positiva
operative,1,Neutral
steal,1,Negativa
encouragement,1,Positiva
protest,1,Negativa
protested,1,Negativa
tik,1,Neutral
tok,1,Neutral
embarassment,1,Neutral
conceded,1,Negativa
led,1,Positiva
discredit,1,Negativa
pledged,1,Neutral
pardon,1,Positiva
paranoid,1,Negativa
uncontested,1,Neutral
snaketongue,1,Neutral
sickening,1,Negativa
unprofessional,1,Neutral
worldviews,1,Neutral
hardearned,1,Neutral
doubtless,1,Positiva
previous,1,Neutral
wash,1,Neutral
achieve,1,Neutral
whewwww,1,Neutral
adult,1,Neutral
ingredient,1,Neutral
resides,1,Neutral
acolyte,1,Neutral
pretend,1,Negativa
schill,1,Neutral
boss,1,Neutral
bcause,1,Neutral
cn,1,Neutral
interruption,1,Negativa
faker,1,Neutral
barack,1,Neutral
pole,1,Neutral
brock,1,Neutral
cop,1,Neutral
robbing,1,Neutral
purse,1,Neutral
telephone,1,Neutral
dindt,1,Neutral
deffending,1,Neutral
conduct,1,Neutral
obedient,1,Neutral
howd,1,Neutral
wooden,1,Neutral
snob,1,Negativa
observing,1,Neutral
katlyns,1,Neutral
facial,1,Neutral
handled,1,Neutral
amazes,1,Positiva
riot,1,Neutral
sued,1,Negativa
oblivion,1,Neutral
untrue,1,Negativa
mj,1,Neutral
sport,1,Neutral
beauty,1,Positiva
pageant,1,Neutral
allowiπg,1,Neutral
enter,1,Neutral
restroom,1,Neutral
gotcha,1,Neutral
coverup,1,Neutral
artist,1,Neutral
mocking,1,Negativa
demonstrate,1,Neutral
superiority,1,Positiva
yearold,1,Neutral
halfway,1,Neutral
wine,1,Neutral
tube,1,Neutral
cheesy,1,Negativa
eine,1,Neutral
sob,1,Negativa
imbecile,1,Negativa
jakey,1,Neutral
boiii,1,Neutral
azzzz,1,Neutral
tappppppped,1,Neutral
wwf,1,Neutral
fu,1,Neutral
threatens,1,Neutral
psychopathy,1,Neutral
guiltless,1,Positiva
lion,1,Neutral
lighting,1,Neutral
winthan,1,Neutral
illness,1,Negativa
lolvance,1,Neutral
wuss,1,Neutral
stupidor,1,Neutral
graham,1,Neutral
scarier,1,Negativa
demonrats,1,Neutral
asshole,1,Neutral
flat,1,Neutral
earthers,1,Neutral
mindsettheres,1,Neutral
stench,1,Negativa
mustve,1,Neutral
supposedly,1,Neutral
loudly,1,Neutral
rebuke,1,Negativa
amazingly,1,Positiva
firmly,1,Neutral
lickers,1,Neutral
spewing,1,Negativa
demorats,1,Neutral
duck,1,Neutral
inject,1,Neutral
bleach,1,Neutral
bragging,1,Neutral
stable,1,Positiva
mada,1,Neutral
defies,1,Neutral
wordsstatementshis,1,Neutral
faster,1,Positiva
chaos,1,Negativa
anarchy,1,Negativa
aptly,1,Neutral
tfg,1,Neutral
kissed,1,Neutral
questioned,1,Neutral
ahole,1,Neutral
pitbulls,1,Neutral
bitten,1,Neutral
prance,1,Neutral
despises,1,Neutral
hiter,1,Neutral
pencewhat,1,Neutral
salesbibleswatchesshoescoinsshirtshush,1,Neutral
porn,1,Neutral
incapacitated,1,Neutral
draining,1,Negativa
lordhammercy,1,Neutral
vangaurd,1,Neutral
invested,1,Neutral
pharmaceutical,1,Neutral
structure,1,Neutral
noninterventionist,1,Neutral
echo,1,Neutral
chamber,1,Neutral
dribble,1,Neutral
joes,1,Neutral
lighted,1,Neutral
jos,1,Neutral
turnover,1,Neutral
resigned,1,Negativa
critical,1,Negativa
recorded,1,Neutral
memory,1,Neutral
mid,1,Neutral
pragmatic,1,Neutral
dispise,1,Neutral
trumpnow,1,Neutral
unrecognizable,1,Neutral
inverted,1,Neutral
exchanged,1,Neutral
canceling,1,Neutral
welcoming,1,Neutral
sophisticated,1,Positiva
vetting,1,Neutral
lastly,1,Neutral
guise,1,Neutral
centre,1,Neutral
conversely,1,Neutral
absorbed,1,Neutral
absorb,1,Neutral
meritcratic,1,Neutral
inclusiveness,1,Neutral
fortunately,1,Positiva
factchecking,1,Neutral
maragret,1,Neutral
amazed,1,Positiva
smoothly,1,Positiva
rob,1,Neutral
antibiotic,1,Neutral
unwanted,1,Negativa
murdering,1,Neutral
sissified,1,Neutral
vicepresident,1,Neutral
oratory,1,Neutral
component,1,Neutral
resulting,1,Neutral
purchasing,1,Neutral
degrade,1,Negativa
anytime,1,Neutral
consensus,1,Neutral
newer,1,Neutral
safer,1,Neutral
nicer,1,Positiva
addicted,1,Negativa
kislux,1,Neutral
gather,1,Neutral
complains,1,Negativa
handicapped,1,Negativa
bangup,1,Neutral
valid,1,Neutral
slide,1,Neutral
totalitarianism,1,Neutral
mail,1,Neutral
scheme,1,Neutral
prone,1,Neutral
apply,1,Neutral
verification,1,Neutral
occurs,1,Neutral
boarder,1,Neutral
swiss,1,Neutral
spectator,1,Neutral
geographic,1,Neutral
factory,1,Neutral
thatll,1,Neutral
posting,1,Neutral
forwarding,1,Neutral
preempitive,1,Neutral
strikeagainst,1,Neutral
coaltition,1,Neutral
anded,1,Neutral
liberatarian,1,Neutral
vague,1,Negativa
childcare,1,Neutral
ahhah,1,Neutral
charter,1,Neutral
voucher,1,Neutral
ahhaah,1,Neutral
snap,1,Neutral
decrypted,1,Neutral
ahahhaahahahhahahaahhahaa,1,Neutral
hahah,1,Neutral
rewriting,1,Neutral
ahahahahah,1,Neutral
retaining,1,Neutral
percent,1,Neutral
hahahahaha,1,Neutral
pricing,1,Neutral
discriminatory,1,Negativa
unbearable,1,Negativa
ahhahaha,1,Neutral
engineering,1,Neutral
peasantry,1,Neutral
bothsidesism,1,Neutral
hosting,1,Neutral
insufferable,1,Negativa
stumbling,1,Neutral
fabrication,1,Negativa
warped,1,Negativa
flapping,1,Neutral
offthewallz,1,Neutral
authocracy,1,Neutral
describing,1,Neutral
entertainer,1,Neutral
pronouncing,1,Neutral
mandatory,1,Neutral
extreme,1,Neutral
consequence,1,Neutral
incorrectly,1,Negativa
combo,1,Neutral
infuriating,1,Negativa
murder,1,Negativa
celebrated,1,Positiva
caught,1,Neutral
tinyamen,1,Neutral
square,1,Neutral
sidestepped,1,Neutral
avoided,1,Neutral
beware,1,Negativa
crist,1,Neutral
trumpand,1,Neutral
mrtrump,1,Neutral
dontcare,1,Neutral
purposals,1,Neutral
thier,1,Neutral
lordstown,1,Neutral
gm,1,Neutral
assembly,1,Neutral
autoworkers,1,Neutral
showcased,1,Neutral
jab,1,Neutral
behave,1,Neutral
goddamm,1,Neutral
swallowing,1,Neutral
coastal,1,Neutral
priced,1,Neutral
ahhh,1,Neutral
convince,1,Neutral
hah,1,Neutral
boom,1,Positiva
expectation,1,Neutral
spout,1,Neutral
clutching,1,Neutral
straw,1,Neutral
berry,1,Neutral
hammer,1,Neutral
mm,1,Neutral
kaaamasla,1,Neutral
jest,1,Neutral
dehumanizing,1,Neutral
demonizing,1,Negativa
righteous,1,Positiva
psychological,1,Neutral
dyslexic,1,Neutral
invalidating,1,Neutral
exclusive,1,Neutral
importance,1,Neutral
coercive,1,Negativa
needing,1,Neutral
declares,1,Neutral
original,1,Neutral
began,1,Neutral
morality,1,Positiva
adventurism,1,Neutral
vietnam,1,Neutral
cite,1,Neutral
hegemony,1,Negativa
southeast,1,Neutral
asia,1,Neutral
ascribe,1,Neutral
seemingly,1,Neutral
abandoned,1,Neutral
association,1,Neutral
encouraged,1,Neutral
whitmer,1,Neutral
entrapment,1,Negativa
theatrics,1,Neutral
mission,1,Neutral
weirdest,1,Neutral
tiny,1,Neutral
applauding,1,Neutral
hairball,1,Neutral
dana,1,Neutral
splashed,1,Neutral
amanpours,1,Neutral
suggest,1,Neutral
expired,1,Negativa
aired,1,Neutral
assignation,1,Neutral
arse,1,Neutral
staged,1,Neutral
reallyvthat,1,Neutral
pple,1,Neutral
rmbr,1,Neutral
achievement,1,Positiva
yr,1,Neutral
whst,1,Neutral
cldnt,1,Neutral
econdeflatnphenomenal,1,Neutral
lat,1,Neutral
emplymtetc,1,Neutral
whr,1,Neutral
ur,1,Neutral
properly,1,Positiva
evidenced,1,Neutral
backbending,1,Neutral
aboutface,1,Neutral
parroting,1,Neutral
likened,1,Neutral
justified,1,Neutral
tale,1,Neutral
ht,1,Neutral
rapey,1,Neutral
creeper,1,Neutral
nowtime,1,Neutral
chuck,1,Neutral
someting,1,Neutral
intervention,1,Neutral
teenager,1,Neutral
roof,1,Neutral
befall,1,Neutral
fruition,1,Neutral
exact,1,Neutral
stupider,1,Neutral
differentits,1,Neutral
hollow,1,Negativa
toddler,1,Neutral
thankyou,1,Neutral
unproven,1,Negativa
propagandistsits,1,Neutral
sre,1,Neutral
sic,1,Neutral
behavior,1,Neutral
homage,1,Positiva
partywe,1,Neutral
outi,1,Neutral
forgotten,1,Neutral
nitwit,1,Neutral
wahwah,1,Neutral
milk,1,Neutral
inas,1,Neutral
raypest,1,Neutral
scammer,1,Neutral
fraudster,1,Neutral
debaucherer,1,Neutral
ananpore,1,Neutral
scumbag,1,Neutral
despicable,1,Negativa
kill,1,Negativa
licker,1,Neutral
hatefull,1,Neutral
crude,1,Negativa
redeeming,1,Positiva
revealing,1,Neutral
backward,1,Negativa
controlling,1,Neutral
testosterone,1,Neutral
thinkingwow,1,Neutral
antidote,1,Neutral
selfworth,1,Neutral
noone,1,Neutral
outshine,1,Positiva
zone,1,Neutral
stephen,1,Neutral
cronenberg,1,Neutral
martin,1,Neutral
sheen,1,Neutral
christopher,1,Neutral
walken,1,Neutral
irrelevance,1,Negativa
inch,1,Neutral
alli,1,Neutral
stormy,1,Negativa
assasination,1,Neutral
incident,1,Neutral
rear,1,Neutral
revert,1,Negativa
gobi,1,Neutral
desert,1,Negativa
magagop,1,Neutral
phenomenon,1,Neutral
criticises,1,Neutral
abusing,1,Neutral
tds,1,Neutral
agreement,1,Neutral
unit,1,Neutral
sleeve,1,Neutral
sgm,1,Neutral
breaking,1,Negativa
giant,1,Neutral
banned,1,Neutral
showroom,1,Neutral
memorial,1,Neutral
hawk,1,Neutral
springfield,1,Neutral
diary,1,Neutral
collect,1,Neutral
vancepatch,1,Neutral
navarro,1,Neutral
paul,1,Neutral
manafort,1,Neutral
slump,1,Negativa
lunch,1,Neutral
coke,1,Neutral
cheeseburger,1,Neutral
fry,1,Neutral
narcisisst,1,Neutral
dei,1,Neutral
gravest,1,Neutral
deihire,1,Neutral
director,1,Neutral
cheatle,1,Neutral
dependable,1,Positiva
perpetuating,1,Neutral
deihiring,1,Neutral
hatemonger,1,Neutral
nfl,1,Neutral
coach,1,Neutral
prefered,1,Positiva
vanilla,1,Neutral
accountability,1,Neutral
lessen,1,Neutral
unqualified,1,Negativa
exaggerated,1,Neutral
monkey,1,Neutral
barnum,1,Neutral
baily,1,Neutral
charity,1,Neutral
boomer,1,Neutral
entered,1,Neutral
upstaging,1,Neutral
umpteenth,1,Neutral
shts,1,Neutral
raw,1,Neutral
skeleton,1,Neutral
devotion,1,Neutral
resentful,1,Negativa
chase,1,Neutral
somthing,1,Neutral
stole,1,Negativa
deranged,1,Neutral
depraved,1,Negativa
collar,1,Neutral
handgun,1,Neutral
compassionate,1,Positiva
mix,1,Neutral
cooked,1,Neutral
naturalized,1,Neutral
switzerland,1,Neutral
darling,1,Positiva
trader,1,Neutral
threw,1,Neutral
damage,1,Negativa
touching,1,Neutral
installed,1,Neutral
ageguarantee,1,Neutral
spot,1,Neutral
इस,1,Neutral
बर,1,Neutral
टरप,1,Neutral
सरकर,1,Neutral
vancepence,1,Neutral
acceptance,1,Neutral
authoritarian,1,Negativa
governmentalso,1,Neutral
borderline,1,Neutral
talehe,1,Neutral
suretell,1,Neutral
spangledly,1,Neutral
honna,1,Neutral
californiahe,1,Neutral
opened,1,Neutral
theils,1,Neutral
intial,1,Neutral
offering,1,Neutral
filed,1,Neutral
carpet,1,Neutral
bagger,1,Neutral
gerrymandered,1,Neutral
districtwas,1,Neutral
donation,1,Neutral
endorsed,1,Positiva
senateas,1,Neutral
reported,1,Neutral
troups,1,Neutral
resident,1,Neutral
geezer,1,Negativa
alaberate,1,Neutral
treating,1,Neutral
ulysses,1,Neutral
richmond,1,Neutral
listener,1,Neutral
deprived,1,Negativa
subordinate,1,Negativa
kgb,1,Neutral
oliver,1,Neutral
queen,1,Neutral
arrow,1,Neutral
devastating,1,Negativa
brained,1,Neutral
philosophy,1,Neutral
asskisser,1,Neutral
meemaw,1,Neutral
vancerip,1,Neutral
sweetheart,1,Positiva
hardcore,1,Neutral
kickin,1,Neutral
kicked,1,Neutral
habit,1,Neutral
accordand,1,Neutral
hardest,1,Neutral
seperation,1,Neutral
embaressing,1,Neutral
displayed,1,Neutral
silas,1,Neutral
