Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario,Polaridad,Subjetividad
tim walz is clinging to his gun and religion,@ShoestringRacer,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-11-02 14:09:37,0.0,0.0
go back to your huge carbon footprint mansion please,@rocke7398,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-11-02 11:06:14,0.20000000000000004,0.45
it not the only thing in the closet,@benmallinson1097,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-11-01 19:28:23,0.0,1.0
none of you have ever voted for harris before none of you voted for her in the paliminery election she dropped out before because she couldnt get enough vote so wtf she done to change that nothing notta zilch make it make sense talk about bunch of,@JWredbone,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-11-01 17:16:10,-0.25,0.75
bye bye obama,@Robgk55,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-11-01 11:28:51,0.0,0.0
barry and tim both came out of closet alright,@tomdonahue4224,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-31 23:03:13,0.0,0.0
lot of thing in that closet done been through some stuff,@kevinjohnson889,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-31 20:02:09,0.0,0.0
cringe af,@spllthatwine,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-31 13:06:01,0.0,0.0
proof that is gay,@mindfield9,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-31 12:26:34,0.4166666666666667,0.5833333333333334
obama is such an idiot,@TW-by6oh,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-31 03:01:24,-0.4,0.65
dude murder million and one care because wa black,@NickMilky-f9d,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-30 22:56:49,-0.16666666666666666,0.43333333333333335
the most disingenuous people i have ever seen besides time share employee,@AlphaDeltaRomeo,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-30 17:15:45,0.5,0.5
obama is so lame now,@CharlesettaPaxton,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-30 13:39:31,-0.5,0.75
cant stand hearing this guy nonsense,@TwoToneT,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-30 12:09:55,0.0,0.0
every time obama open his stupid communist mouth i want to throw up and a for that stupid bloody woman acting like crazed zombieneed i say more sickening old moo moo,@EddieJohnson-j1w,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-29 10:47:42,-0.33749999999999997,0.6375000000000001
obama is the antichrist,@christy4355,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-29 07:18:19,0.0,0.0
secuestro putin obama,@RosendoCarmona-u8e,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-29 03:04:00,0.0,0.0
tranquila jugando obama derepronto vi camioneta blanca afuera casa,@RosendoCarmona-u8e,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-29 03:03:34,0.0,0.0
bueno,@RosendoCarmona-u8e,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-29 03:02:47,0.0,0.0
siiii,@RosendoCarmona-u8e,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-29 03:02:42,0.0,0.0
cuento historia secuestro obama,@RosendoCarmona-u8e,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-29 03:02:33,0.0,0.0
so weird,@Ricky-mo6mv,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-29 02:53:43,-0.5,1.0
if you vote for harris you dont think for yourself she is pure evil she already cant put sentence together heaven forbid something would happen to her and youd get walz a your president cmon people where common sense gone vote trump,@PaulThompsonGB,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-28 18:20:48,-0.3619047619047619,0.6666666666666666
wow what an achievement his shirt come from his closet and have been through some stuff in that case i should be nominated for vp too,@dimatrue,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-28 15:59:44,0.1,1.0
what have they been through definitely not war but dont worry hell say wa maybe they went through the tiananmen square massacre oh wait wasnt there either well i guess he just knucklehead thats what we need knucklehead running the government we need man speaking of which wheres big mike,@nw8450,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-28 14:33:37,0.0,0.3
tims closet is full of dress guaranteed,@kent12456,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-28 13:48:13,0.35,0.55
why shouldnt they make joke about walz walz is joke,@TheCarterKent,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-28 12:44:36,0.0,0.0
loser all of them,@aam1006,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-28 11:35:56,0.0,0.0
and what or who in your closet obama,@Jamillion-z9h,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-28 05:06:36,0.0,0.0
now tim just need to come out of the closet too lying about combat that coward abandoned his troop,@magnusdunning6113,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-28 03:40:55,0.0,0.0
start spreading the news im voting for trump,@oscargluja426,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-28 02:03:25,0.0,0.0
obama you are disgusting good,@lunallena947,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-28 00:18:24,-0.15000000000000002,0.8
his wife like blk southern baptist church goer throwing them hand up to jesus,@Ali-h5s7u,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-27 23:31:39,0.0,0.0
cringe,@marielfalk4537,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-27 23:06:26,0.0,0.0
trump there nothing to laugh about go back to kindergarten and let the grown ups fix your mess,@marielfalk4537,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-27 23:05:37,0.041666666666666664,0.09166666666666667
obama hate america and we all know it,@desertmulehunter,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-27 19:51:38,-0.8,0.9
clown talking about clown,@LemuelRobinson-g5m,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-27 19:50:50,0.0,0.0
barry shut up tim is scumbag,@ittibittinurse,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-27 19:35:34,0.0,0.0
him and mike been tryna turn this country into sissy factory since,@theruddyone6443,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-27 15:59:48,0.0,0.0
what an actor a phony a human being come,@FATHERKNOSEBEST,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-27 15:50:52,0.0,0.1
she crazy eye,@COYS_593,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-27 04:56:36,-0.6,0.9
jesus always trumpvance,@ABC-cf5vn,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-27 01:24:42,0.0,0.0
we want trump i dont want democrat for what they cant make america great again vote trump people want president who will take them seriously and that is trump he for all american,@EG-hh6zz,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-26 21:43:49,0.15555555555555559,0.47222222222222215
his wife been begging him to stop wearing it but we love him,@ajirotech,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-26 19:51:32,0.5,0.6
i voted for obama worse decision i ever made stop voting democratic they dont care about american citizen,@christophermichaels-x7t,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-26 03:53:34,-0.2,0.3
good one love it,@chandrasilva5358,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-25 03:18:01,0.6,0.6000000000000001
well i think obama dragged walz out of the closet ex student have come out the walz sad them in h is gay,@wakinglife7065,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-24 12:34:36,-0.04166666666666666,0.7916666666666667
you would love this guy you idiot,@chrisadams7918,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-23 22:16:45,-0.15000000000000002,0.7
what i dont understand is how can any latino be voting for someone who doe not respect your heritage your culture characterized latino a drug dealer rapist gangster man who doe not see latino a human being a le than him i am talking about donald trump jd vance and maga republican it is mindboggling please vote kamala harris to stop this nightmare once and for all,@okeygarryokpala4111,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-23 06:25:46,0.0,0.1
who give st,@CarlosHernandez-sy4bq,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-23 03:21:50,0.0,0.0
sooo true sooo true we dont care about his clothes,@autohrap5884,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-23 01:05:54,0.35,0.65
yall are so fake,@katehill68,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-22 23:57:35,-0.5,1.0
right those flannel shirt have been through photo ops only,@eugeneostrander7634,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-22 20:50:18,0.14285714285714285,0.7678571428571428
is worrying about someone clothing style part of the political reform nothing better for obama binladen to talk about and waste the taxpayer money,@CrystalGibson-r2k,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-22 18:56:02,0.09999999999999999,0.19999999999999998
his shirt came thru the tampon machine,@carlzobel513,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-22 15:48:21,0.0,0.0
his wife is crazy,@Hawkeyegunnery,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-22 09:21:55,-0.6,0.9
she lòoks like hillary clinton,@Donald-my3oo,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-22 06:24:02,0.0,0.0
obama lame,@thomasjohnson2154,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-22 04:07:00,-0.5,0.75
hey you stop voting democratic however many american lack the desire to research the truth to make educated decision believing that harris wont continue to crush our country,@christophermichaels8148,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-21 22:46:35,0.25,0.25
why dont we talk about real joke timmy the tampon and feed america futere where million dollar meant for kid were stolen by his corrupt appointee all under his watch and did nothing,@overwatchtactical888,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-21 21:07:17,-0.15,0.65
obama would know about all that stuff you both have in the closet larry sinclair dead choir director former lover in rev wright church year old allegedly told they gay at concert by their minneota teacher before po time closet full of trash and felony,@mrnashvilletalkslarryfergu2640,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-21 06:12:29,0.09444444444444444,0.3055555555555556
utter creep obama and his millionaire crony clinton in the white house for the last year now desperate to stay in power his puppet harris biden failed,@noracollins2040,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-20 23:29:46,-0.22000000000000003,0.4733333333333333
yall fall for anything except good policy,@ims6603,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-20 16:12:28,0.7,0.6000000000000001
those shirt arent the only thing in the closet,@DixonCider1234,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-20 15:58:21,0.0,1.0
obama is knucklehead just like walz,@JukeBoxBear,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-19 01:04:55,0.0,0.0
obama miss him and his suit,@christinascibetta1043,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-18 19:53:17,0.0,0.0
in my opinion try and imagine vance or trump driving tractor now try to imagine tim walz it work i want person in the white house that can relate to rural america and the president ear,@mildol7271,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-18 16:46:22,0.0,0.0
shes such beard they cant even be honest with their own insane supporter,@andrewclarke9321,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-18 16:24:59,0.04999999999999999,0.85
yep election are all about more money and power,@marianprocell2348,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-18 14:54:26,0.5,0.5
ewwwww just ewww,@karadadah635,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-18 14:03:59,0.0,0.0
obama walking around like he nit amercias biggest genocider,@NickMilky-j7q,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-18 12:28:15,0.0,0.0
obama is nothing but terrorist get against his own people in united state want to control people,@RandyKramer-v2i,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-18 10:10:20,0.6,1.0
how do you know black person is near you flow moth profanity used in public how do you get black person to vote more free welfare program what do you need obama to tell black men who to vote for they only have elementary school education how do you know your in black neighborhood bared window and broken down car,@RobertLoyed,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-18 04:50:41,0.006481481481481484,0.5074074074074075
what bunch of b those shirt are straight out the pack kamala harris doesnt stand chance bidenobama bill and tampon tim all make great campaign ad for trump shes her own worst enemy and shes not black if she can pick white husband why the black men cant pick white president black men know that voting is decided by policy and identity besides obama helped them understand that after voting for him twice and didnt do anything for them,@That1Guy4089,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-17 22:02:28,0.03888888888888891,0.49444444444444446
im friend with school shooter tim walz said during vp debate then there allegation molested student when wa teacher plus he under investigation for fraud on state fair money hmm knucklehead just isnt appropriate name for him more like criminal pervert,@jodeylosey1416,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-17 19:52:38,0.32499999999999996,0.6125
a the election approach i urge any democrat who believe in religious freedom to read up on governor walz and the democrat party track record since during the pandemic governor walz made questionable decision regarding capacity walz determined in may executive order that retailer would be allowed to reopen at capacity but left religious gathering capped at people after catholic and lutheran church in minnesota announced plan to resume meeting in person regardless of the governor order negotiated to allow religious group to operate at capacity according to the star tribune this of course wa still unacceptable and directly infringed on religious right so lawsuit wa filed since didnt want to back down you could have up to people in barrestaurant but having more than people in church wa not safe i guess despite his best attempt the lawsuit wa not entirely dismissed qualified immunity wa dismissed so walz couldnt be directly liable but the bulk of the right like freedom of assembly and free exercise of faith being remained in the lawsuit prior to trial settlement wa reached and the church won and were allowed to have full capacity the wa extremely important a this wa the first time governor walz didnt have case dismissed during the pandemic while issuing executive order last year in bill wa passed that prevented church from denying people job who do not align with their traditional belief on gender they could still attend just couldnt work there if the church didnt want them whether you agree or dont it always been an exemption except on this bill this open up the church for liability a they have standard moral belief etc when pressured by cathlics lutheran jew muslim etc democrat double downed and refused to add the exemption in may of democrat folded against the pressure of what would have been another loss in the court and added the exemption governor walz reluctantly signed it into law i say reluctantly because if wanted it done it would have been done earlier in the session question asked the supreme court already ruled on similar case regarding church and religious school hiring who they want and agree with there is also another lawsuit involved in against law governor walz signed the law amends the state postsecondary enrollment option pseo eligibility rule to exclude christian college and university such a northwestern and crown due to their requirement of statement of faith from student who attend on campus the statement simply ask student to affirm the school religious belief for the purpose of upholding their christian community we will see how this one develops one thing is cleardemocrats including governor walz made it obvious that religious freedom take back seat to the state rule and the separation of church and state longer exists in minnesota educate yourself and make sure you vote,@6415DK,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-17 05:03:27,0.07172861014324429,0.36113046844754165
pitiful,@gracefuller1722,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-16 08:47:19,0.0,0.0
waltz lot more in his closet the wife and pretending to go hunting are his cover story,@AltonW521,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 22:19:33,0.5,0.5
hi,@Metube44,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 21:11:17,0.0,0.0
secretly obama could not wait to get out of there and back to one of his house,@frank33607,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 20:46:30,-0.2,0.35
and want to cash in on selling out the country even more reason to vote for trump dont need to sell out the country,@achtimothy,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 20:28:57,0.5,0.5
please look up the pervi crap that is coming out about tim and his wife student are coming out and talking about being touched by tim age til wa tim had relationship with kid at his school,@lonigallarda4618,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 20:06:46,-0.8,0.8
you lie lol you think he just okie from muskogee,@222txgirl,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 18:42:54,0.8,0.7
wtf is this idiot talking about so far gone from the american people your po mr president,@KatherineKaranikolaou-e9z,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 08:53:46,-0.3,0.7
tnx big man,@athmanhamdan1586,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 08:15:47,0.0,0.1
so true real man is tim walz love him lot america agree to this,@vilmarowe1338,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 06:13:32,0.35000000000000003,0.5166666666666667
flannel shirt are what most working class men wear she would never ask him to throw them out they are badge of honor to real men,@marystephens765,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 05:48:58,0.35,0.4
love u president,@joycesingh7942,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 03:52:58,0.5,0.6
obummer we are voting trump take back america from the scrap heap,@Freedomforall9499,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 03:42:04,0.0,0.0
obama disrespect black men and woman with nonsensical statement like this,@Donald-my3oo,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 03:29:12,-0.16666666666666666,0.43333333333333335
what the hell ddoes that mean nonsensical b,@Donald-my3oo,https://www.youtube.com/watch?v=bmpueugJ3kM,,2024-10-15 03:26:29,-0.3125,0.6875
cant get more wholesome than this in political rally,@ToenzZz,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-30 03:21:07,0.25,0.3
ill give you buck to fake cry during my speech,@aimeeforAmerica,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-28 07:13:58,-0.5,1.0
kid chill,@lr990,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-28 00:11:53,0.0,0.0
conservative do not want to ban iui or ivf we do not want to nationally ban woman choice we just want people like walz and his late term abortion law to be reasonable,@bobbin9558,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-25 10:54:20,-0.04999999999999999,0.6
this still make well up,@georgegonzalez1408,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-24 06:15:28,0.0,0.0
tim is the man future president,@joeb6853,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-23 20:15:39,0.0,0.125
trump support fertility treatment why lie,@dianecrittendon6758,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-21 04:16:26,0.0,0.0
tim walz is facing serious charge again for rape of minor welcome to your october surprise,@bradfordlaurent3648,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-15 16:30:54,0.13888888888888892,0.5888888888888889
the lateterm abortion governor talking about not being able to have child how rich,@user-fs8tl7ni1w,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-14 22:02:30,0.4375,0.6875
so glad not to be part of this fool family,@garyt-of6yb,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-14 21:14:35,0.5,1.0
imagine your dad being the joke of the world,@mellowvibe3067,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-13 14:42:45,0.0,0.0
this is the same guy who say there should be absolutely restriction on woman ending inconvenient pregnancy priceless,@dkallmyt,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-13 12:17:10,0.15000000000000002,0.75625
not fan of waltz but one should shame his kid for being proud of him,@gregorclegane3674,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-12 19:50:40,0.8,1.0
ever drink and drive,@almilligan7317,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-11 12:51:00,0.0,0.0
my firstborn dother is in vitro,@Koby-y2o,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-11 11:28:54,0.0,0.0
vote for trump he gon na make it free plus not lie about it,@rileyshane78,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-09 23:46:00,0.4,0.8
hunter biden also love his father every love their father folk vote,@Gee20232,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-09 19:25:49,0.5,0.6
doe this make him qualified to be vice president,@Donald-my3oo,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-09 07:18:22,0.0,0.0
sweet moment ruined by the fact lied and his wife never needed ivf also that one on the right is against it cute kid though,@MidLifeChanger,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-07 15:33:35,0.37857142857142856,0.7285714285714286
wow so wholesome it truly pull my heartstrings but if this is being used a moment to get people to vote based on wholesome moment i am not going to buy it and i am still going to vote for the heartstring pulling moment from the rnc when mother spoke about the affect of open border letting fentanyl flood our street which killed her that doesnt just pull my heartstrings but it ring so true since ive just recently had to bury my brother who wa also poisoned in the tidal wave of open border policy of fentanyl trump id rather your son cry than another of my brother die,@fredfran4924,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-05 02:28:31,0.041666666666666664,0.48333333333333334
liar liar tims tampon on firelol,@barryedgerton6685,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-04 17:34:04,0.0,0.0
i always wondered what happened to arnie from whats eating gilbert grape,@dzl6848,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-03 18:11:09,0.0,0.0
i will admit i dont like kamala i dont like tampon but i can always appreciate father mutual love bond,@Hater4life814,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-02 23:01:19,0.5,0.6
thats tim walz disability just like,@colingrossman5445,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-02 21:03:07,0.0,0.0
thank you governor walz,@loriyates6617,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-02 16:57:01,0.0,0.0
im trump supporter after the vice president debate i did not only gained respect for vance but also walz both did well even tho i disagree with walz by what said at least they were both civilized and both had great point but also some were not great point how it should be something both trump and harris lack true trump supporter will acknowledge his flaw,@Raven-lt1xz,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-02 14:19:05,0.1416666666666667,0.7416666666666667
god this is so weird,@Alexisjohnho,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-01 14:50:29,-0.5,1.0
his mouth is annoying,@LasCrucesBodycam,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-10-01 03:41:02,-0.8,0.9
we minnesota taxpayer demand walz return our billion dollar tax money owes u immediately,@Jonathan-es4xp,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-30 17:04:35,0.0,0.0
tim walz is coward,@ringogringo814,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-29 20:42:47,0.0,0.0
wa this caused by tim tim experimenting did tim or his wife teach their how to use his tampon or wa it family affair,@ruthpetetson3927,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-29 08:48:02,0.0,0.0
cringe and half ivf walz never had it,@aricunono6272,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-29 05:55:53,-0.16666666666666666,0.16666666666666666
hahahaaaaaa,@AceVilonza,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-29 01:04:11,0.0,0.0
thank you youtube for deleting my comment over and over democracy at all,@WhomWho-f2o,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-28 02:24:37,0.0,0.0
im suprised that didnt abort them,@mattz5183,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-27 02:08:46,0.0,0.0
he real man,@sharonherman4284,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-25 20:48:58,0.2,0.30000000000000004
i pray for one somebody to love a gu and hope love their dad,@PetraWinters,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-24 23:02:06,0.5,0.6
chris griffin,@keenbaker-dias1137,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-24 18:09:30,0.0,0.0
it just unbelievable to see how tim walnut and his so match physically mentally thats why they are having the same jene bravo,@PoolPoool-d8d,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-24 17:50:27,-0.11666666666666665,0.44166666666666665
child are so precious but life were double murdered under his legislation in minnesota these baby survived their abortion and ruthlessly murdered,@NotMe-z6b,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-22 01:20:51,-0.16666666666666666,0.6666666666666666
corky thatcher,@theTrinity431,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-22 01:01:09,0.0,0.0
i know exactly what he saying because i went to it with my only daughter they were trying year and then they had my granddaughter what gift that wa,@barbaradesantos5064,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-18 20:43:41,0.125,0.625
thankyou for your honesty and compassion,@anniewebber-gs5ju,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-18 06:51:18,0.0,0.0
proud to be minnesotan,@yussufunsabimana2935,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-17 16:10:51,0.8,1.0
and how many tampon your used over the year,@MikePhillips-no5ch,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-17 13:54:11,0.5,0.5
then why is the main issue abortion so confused by the narrative,@Somber39,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-17 04:58:24,-0.11666666666666668,0.5166666666666666
the pride in his kid eye made tear up you are one lucky man tim walz,@therealdachshunddjangosmom,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-15 17:47:50,0.3333333333333333,0.8333333333333334
at least tear up for his dad thats normal meanwhile grown adult tear up for trump thats weird and cultish,@Lichenroc,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-14 05:08:44,-0.1375,0.5874999999999999
what do yall think about barron trump cant even come to his dad rally because democrat send shooter,@Psshhhdawgg,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-14 04:13:02,0.0,0.0
the people criticizing this display of pride and love are the exact people that desperately want their child to be this proud of them yet never get it because they were terrible parent and people in general your deep inadequacy are showing,@LibbyAnn026,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-13 21:07:28,1.1895246692412391e-17,0.6785714285714286
this is so wonderful god bless tim walz and his family what beautiful family,@leshay8470,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-11 21:00:02,0.925,1.0
make proud to be embryo adopted,@EllieOscar,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-10 22:41:10,0.8,1.0
vote blue america,@RogerParras,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-10 18:39:10,0.0,0.1
imagine being paid and trained a fireman for year but never having performed any service then on in the face of danger you decide not to be fireman that you have been trained and paid to be there in time of need even though the men below you have trained with you and depend on you you decide to run that is tim awol,@sc666666,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-09 18:29:20,0.0,0.0
america dad,@TimesFM4532,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-09 04:54:59,0.0,0.0
his own family love trump,@bulletsRflying,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-07 18:00:35,0.55,0.8
this kid be capppppin,@Lionel-it7uh,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-07 11:09:37,0.0,0.0
wont their policy create whole lot more infertility,@Jake-yq5sm,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-07 04:19:57,0.35,0.45
tim walz is who i wanted kamala to choose she did and now i sleep better because i know our country is going to be ok,@joshuakirkwood666,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-06 18:03:12,0.5,0.5
word donald never heard from his dad and eric will probably never hear unfortunately,@DreamFreeFPV,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-06 02:20:48,-0.5,1.0
over emotional b aka weakness,@Martin-u2m,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-05 19:57:41,0.0,0.65
what doe walz know about infertility i would think woman would need to address this issue plus i thought the democrat loved abortion which way do they want it dead or live,@Debbie-y8h,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-05 17:33:53,0.21212121212121207,0.5666666666666668
it pathetic abortion and infertility dont go hand in hand how can you compare people trying desperately to to have family to people desperately trying to get rid of theirs pathetic,@tannershane6491,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-05 13:31:50,-0.8,1.0
this poor acted like it wa the first time ever heard his father say that loved him tim walz give the creep,@v.j.morrison1784,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-05 03:53:40,0.18333333333333332,0.5777777777777778
trump even walzs family agrees,@ATF1985,https://www.youtube.com/watch?v=jtdbIskvk9M,,2024-09-04 19:36:11,0.0,0.0
