Palabra,Frecuencia,Sentimiento
embrace,2,Neutral
inevitably,2,Negativa
upset,2,Negativa
anxiety,2,Negativa
tolerate,2,Neutral
finger,2,Neutral
smiling,2,Positiva
rein,2,Neutral
acceptance,2,Neutral
va,2,Neutral
championship,2,Neutral
wind,2,Neutral
lone,2,Negativa
ranger,2,Neutral
dig,2,Neutral
epic,2,Neutral
brand,2,Neutral
bragging,2,Neutral
size,2,Neutral
tale,2,Neutral
tc,2,Neutral
sayin,2,Neutral
behave,2,Neutral
effeminate,2,Neutral
activism,2,Neutral
accusation,2,Negativa
hyper,2,Neutral
goon,2,Negativa
perform,2,Neutral
backlash,2,Neutral
hillbilly,2,Neutral
sole,2,Neutral
francisco,2,Neutral
backing,2,Neutral
underneath,2,Neutral
chomo,2,Neutral
limp,2,Negativa
alpha,2,Neutral
molester,2,Neutral
graham,2,Neutral
deviant,2,Neutral
dei,2,Neutral
inept,2,Negativa
exudes,2,Neutral
league,2,Neutral
bone,2,Neutral
roy,2,Neutral
cohn,2,Neutral
mommy,2,Neutral
offense,2,Neutral
bloke,2,Neutral
staunch,2,Positiva
jackson,2,Neutral
cuz,2,Neutral
banning,2,Neutral
banishing,2,Neutral
wiki,2,Neutral
invention,2,Neutral
rated,2,Neutral
wax,2,Neutral
album,2,Neutral
bob,2,Neutral
sang,2,Neutral
madness,2,Negativa
guide,2,Neutral
sung,2,Neutral
stinky,2,Neutral
script,2,Neutral
burl,2,Neutral
ives,2,Neutral
reference,2,Neutral
occasionally,2,Neutral
egg,2,Neutral
bumble,2,Neutral
bee,2,Neutral
gut,2,Neutral
sleepy,2,Neutral
savage,2,Negativa
dare,2,Neutral
rd,2,Neutral
suffer,2,Negativa
alot,2,Neutral
evolved,2,Neutral
shape,2,Neutral
injured,2,Neutral
intoxicated,2,Neutral
bogus,2,Negativa
instruction,2,Neutral
draw,2,Neutral
limit,2,Negativa
bac,2,Neutral
centered,2,Neutral
sympathizer,2,Neutral
finance,2,Neutral
struck,2,Negativa
hospital,2,Neutral
looted,2,Neutral
comrade,2,Neutral
morale,2,Neutral
mantra,2,Neutral
ratting,2,Neutral
hahahaha,2,Neutral
hungry,2,Neutral
celebrating,2,Neutral
emotion,2,Neutral
useful,2,Positiva
neighborly,2,Neutral
elderly,2,Neutral
swing,2,Neutral
universe,2,Neutral
damned,2,Negativa
communicator,2,Neutral
impressed,2,Positiva
difficulty,2,Negativa
rose,2,Neutral
clapping,2,Neutral
slightly,2,Neutral
recognized,2,Neutral
sob,2,Negativa
understatement,2,Neutral
posturing,2,Negativa
manufactured,2,Neutral
cockroach,2,Neutral
teenage,2,Neutral
acceptable,2,Neutral
cowardly,2,Negativa
beta,2,Neutral
glimpse,2,Neutral
substance,2,Neutral
constituent,2,Neutral
fallen,2,Negativa
select,2,Neutral
ope,2,Neutral
interact,2,Neutral
resembles,2,Neutral
barn,2,Neutral
segment,2,Neutral
yanked,2,Neutral
onto,2,Neutral
ideal,2,Positiva
existing,2,Neutral
cheat,2,Negativa
l,2,Neutral
congratulation,2,Positiva
continuously,2,Neutral
gain,2,Positiva
weinstein,2,Neutral
chocolate,2,Neutral
lazy,2,Negativa
utterly,2,Negativa
disgusted,2,Negativa
fr,2,Neutral
butter,2,Neutral
wannabe,2,Neutral
embodies,2,Neutral
sycophant,2,Neutral
merit,2,Positiva
worthy,2,Positiva
prove,2,Neutral
oaf,2,Neutral
micro,2,Neutral
fully,2,Neutral
mountain,2,Neutral
clay,2,Neutral
artist,2,Neutral
denied,2,Negativa
wsj,2,Neutral
twilight,2,Neutral
legend,2,Neutral
began,2,Neutral
retiring,2,Neutral
killer,2,Negativa
commuted,2,Neutral
random,2,Neutral
philadelphia,2,Neutral
changing,2,Neutral
attacking,2,Neutral
bribe,2,Neutral
revealed,2,Neutral
comrad,2,Neutral
soviet,2,Neutral
somewhere,2,Neutral
ethical,2,Positiva
meletare,2,Neutral
ethiopia,2,Neutral
thay,2,Neutral
jam,2,Negativa
carry,2,Neutral
brighter,2,Positiva
chair,2,Neutral
laughable,2,Negativa
shown,2,Neutral
shake,2,Negativa
damaged,2,Negativa
deciding,2,Neutral
cousin,2,Neutral
dry,2,Neutral
orgs,2,Neutral
ensure,2,Neutral
woo,2,Positiva
censoring,2,Neutral
censored,2,Neutral
newspaper,2,Neutral
itll,2,Neutral
opposing,2,Neutral
viewership,2,Neutral
redirect,2,Neutral
aspergers,2,Neutral
syndrome,2,Negativa
critical,2,Negativa
handicapped,2,Negativa
monkey,2,Neutral
wakeup,2,Neutral
islamic,2,Neutral
formed,2,Neutral
latin,2,Neutral
organized,2,Neutral
suggest,2,Neutral
chase,2,Neutral
singlehandedly,2,Neutral
banned,2,Neutral
bus,2,Neutral
appearance,2,Neutral
mannerism,2,Neutral
washed,2,Neutral
scamala,2,Neutral
bio,2,Neutral
irish,2,Neutral
station,2,Neutral
trophy,2,Positiva
cooking,2,Neutral
hat,2,Neutral
monday,2,Neutral
magats,2,Neutral
underwear,2,Neutral
electoral,2,Neutral
rambling,2,Neutral
closing,2,Neutral
ramble,2,Neutral
antiamerican,2,Neutral
sky,2,Neutral
titanic,2,Neutral
handed,2,Neutral
wasted,2,Negativa
pete,2,Neutral
annually,2,Neutral
xi,2,Neutral
accuse,2,Negativa
kiss,2,Neutral
prominent,2,Positiva
net,2,Neutral
boot,2,Neutral
ev,2,Neutral
combustion,2,Neutral
lobbying,2,Neutral
smartest,2,Positiva
govener,2,Neutral
parked,2,Neutral
amusing,2,Positiva
epstein,2,Neutral
gofundme,2,Neutral
foolish,2,Negativa
drove,2,Neutral
bum,2,Negativa
mock,2,Negativa
grandparent,2,Neutral
thinker,2,Neutral
lawyer,2,Neutral
worthless,2,Negativa
feckless,2,Negativa
stutter,2,Negativa
infiltrated,2,Neutral
hater,2,Negativa
legacy,2,Neutral
goofy,2,Negativa
struggling,2,Negativa
throat,2,Neutral
scholarship,2,Neutral
india,2,Neutral
grounded,2,Neutral
cold,2,Negativa
gott,2,Neutral
inch,2,Neutral
five,2,Neutral
donation,2,Neutral
lit,2,Neutral
chicago,2,Neutral
rump,2,Neutral
performance,2,Neutral
greeting,2,Neutral
bedroom,2,Neutral
lemming,2,Neutral
foundation,2,Neutral
hardly,2,Neutral
platitude,2,Neutral
backyard,2,Neutral
carrying,2,Neutral
bash,2,Negativa
spews,2,Negativa
europe,2,Neutral
stole,2,Negativa
grant,2,Neutral
fruit,2,Neutral
tree,2,Neutral
um,2,Neutral
accepted,2,Neutral
joyful,2,Positiva
partner,2,Neutral
freed,2,Positiva
gi,2,Neutral
abused,2,Negativa
cycle,2,Neutral
gross,2,Negativa
bubble,2,Neutral
blatant,2,Negativa
removed,2,Neutral
pound,2,Neutral
flash,2,Neutral
chameleon,2,Neutral
finest,2,Positiva
suffered,2,Negativa
delusion,2,Negativa
model,2,Neutral
cognitive,2,Neutral
bigotry,2,Negativa
pathological,2,Neutral
nutcase,2,Neutral
sec,2,Neutral
stark,2,Negativa
shredded,2,Neutral
lefty,2,Neutral
instill,2,Neutral
connect,2,Neutral
apparently,2,Neutral
ass,2,Neutral
clap,2,Neutral
stupidity,2,Negativa
topic,2,Neutral
hollywood,2,Neutral
rockstar,2,Positiva
permanent,2,Neutral
toddler,2,Neutral
inflatable,2,Neutral
costume,2,Neutral
kettle,2,Neutral
drumpf,2,Neutral
facial,2,Neutral
prof,2,Neutral
dancing,2,Neutral
heavy,2,Neutral
uneducated,2,Neutral
assistance,2,Neutral
assume,2,Neutral
upper,2,Neutral
accordion,2,Neutral
el,2,Neutral
facility,2,Neutral
dummy,2,Neutral
jim,2,Neutral
coal,2,Neutral
diabolical,2,Negativa
bibi,2,Neutral
phone,2,Neutral
stress,2,Negativa
whow,2,Neutral
stooge,2,Negativa
assuming,2,Neutral
bernie,2,Neutral
masterclass,2,Neutral
truthful,2,Positiva
hungary,2,Neutral
tender,2,Positiva
disastrous,2,Negativa
thrilled,2,Positiva
inexperience,2,Negativa
creating,2,Neutral
driven,2,Neutral
stifle,2,Negativa
instability,2,Negativa
investment,2,Neutral
exploit,2,Negativa
ensuing,2,Neutral
advance,2,Neutral
strategic,2,Neutral
effective,2,Positiva
financial,2,Neutral
deeper,2,Neutral
balance,2,Neutral
rival,2,Negativa
potentially,2,Neutral
perception,2,Neutral
attractive,2,Positiva
competent,2,Neutral
evident,2,Neutral
conclusion,2,Neutral
delighted,2,Positiva
navy,2,Neutral
defeated,2,Positiva
orator,2,Neutral
kenya,2,Neutral
authenticity,2,Neutral
prayer,2,Neutral
spell,2,Neutral
rag,2,Neutral
unwanted,2,Negativa
ordered,2,Neutral
rat,2,Neutral
mutilating,2,Neutral
snopes,2,Neutral
flipflop,2,Neutral
offshore,2,Neutral
intention,2,Neutral
payment,2,Neutral
harristim,2,Neutral
utility,2,Neutral
brink,2,Neutral
judicial,2,Neutral
gentle,2,Positiva
nervous,2,Negativa
taiwan,2,Neutral
condescending,2,Negativa
forgiveness,2,Neutral
fundraiser,2,Neutral
ate,2,Neutral
gem,2,Positiva
forever,2,Neutral
wheel,2,Neutral
salvation,2,Neutral
mo,2,Neutral
indonesia,2,Neutral
favour,2,Positiva
exam,2,Neutral
approval,2,Positiva
roasting,2,Neutral
heck,2,Negativa
discus,2,Neutral
prioritized,2,Neutral
hardworking,2,Neutral
innovation,2,Positiva
moreover,2,Neutral
prioritizing,2,Neutral
ensuring,2,Neutral
rising,2,Neutral
tide,2,Neutral
advocating,2,Neutral
stability,2,Positiva
historic,2,Neutral
firm,2,Neutral
empower,2,Positiva
core,2,Neutral
determination,2,Neutral
promote,2,Neutral
prosperous,2,Positiva
securing,2,Neutral
bevelyn,2,Neutral
beatty,2,Neutral
williams,2,Neutral
pedos,2,Neutral
spout,2,Neutral
delegation,2,Neutral
row,2,Neutral
author,2,Neutral
associated,2,Neutral
published,2,Neutral
pm,2,Neutral
cdt,2,Neutral
bacon,2,Neutral
declared,2,Neutral
tight,2,Neutral
softball,2,Neutral
creative,2,Positiva
editing,2,Neutral
thrown,2,Neutral
pave,2,Neutral
diverse,2,Neutral
usher,2,Neutral
inclusivity,2,Neutral
prospect,2,Neutral
actively,2,Neutral
sue,2,Negativa
flying,2,Neutral
trail,2,Neutral
dropping,2,Neutral
decrease,2,Neutral
guarantee,2,Positiva
miss,2,Negativa
challenge,2,Neutral
madison,2,Neutral
reparation,2,Neutral
andrew,2,Neutral
ye,2,Neutral
flame,2,Neutral
hoot,2,Neutral
prosecuted,2,Neutral
max,2,Neutral
specially,2,Neutral
virtue,2,Positiva
operating,2,Neutral
disposal,2,Neutral
relocate,2,Neutral
regard,2,Positiva
trashed,2,Negativa
detroit,2,Neutral
pawn,2,Neutral
trumpism,2,Neutral
jill,2,Neutral
facist,2,Neutral
accountable,2,Neutral
furthermore,2,Neutral
snap,2,Neutral
hitchcliff,2,Neutral
enabled,2,Neutral
yearly,2,Neutral
puertorican,2,Neutral
relies,2,Neutral
mindset,2,Neutral
trend,2,Neutral
sounded,2,Neutral
appealing,2,Positiva
formula,2,Neutral
maintain,2,Neutral
success,2,Positiva
behalf,2,Neutral
incident,2,Neutral
apologize,2,Neutral
title,2,Neutral
sarah,2,Neutral
tarantino,2,Neutral
stating,2,Neutral
ancestor,2,Neutral
disturbing,2,Negativa
reproduction,2,Neutral
expansion,2,Neutral
mexican,2,Neutral
breakfast,2,Neutral
floating,2,Neutral
float,2,Neutral
miller,2,Neutral
unless,2,Neutral
dark,2,Negativa
atrocious,2,Negativa
disgust,2,Negativa
shine,2,Positiva
visible,2,Neutral
tweet,2,Neutral
haitian,2,Neutral
arab,2,Neutral
fourth,2,Neutral
tampontim,2,Neutral
tactic,2,Neutral
concise,2,Positiva
newsome,2,Neutral
hus,2,Neutral
waving,2,Neutral
noone,2,Neutral
basket,2,Neutral
ol,2,Neutral
milk,2,Neutral
chef,2,Neutral
falling,2,Negativa
dis,2,Neutral
orwellian,2,Neutral
screwed,2,Negativa
holy,2,Positiva
pair,2,Neutral
fightusdt,2,Neutral
degrade,2,Negativa
reassignment,2,Neutral
sniffing,2,Neutral
pointless,2,Negativa
capitol,2,Neutral
vocabulary,2,Neutral
pop,2,Neutral
fiscal,2,Neutral
undying,2,Neutral
broadcasting,2,Neutral
cackling,2,Neutral
indicted,2,Neutral
warrant,2,Neutral
fled,2,Neutral
encouraged,2,Neutral
illegally,2,Negativa
catching,2,Neutral
pulled,2,Neutral
dirt,2,Negativa
guzzler,2,Neutral
hi,2,Neutral
vicepresidential,2,Neutral
filter,2,Neutral
saturating,2,Neutral
boat,2,Neutral
lest,2,Neutral
nickname,2,Neutral
aww,2,Neutral
text,2,Neutral
flooded,2,Neutral
silly,2,Negativa
description,2,Neutral
boyfriend,2,Neutral
glass,2,Neutral
improved,2,Positiva
magas,2,Neutral
paint,2,Neutral
switched,2,Neutral
shove,2,Neutral
undertone,2,Neutral
grooming,2,Neutral
mild,2,Neutral
lydic,2,Neutral
atlanta,2,Neutral
writes,2,Neutral
nurse,2,Neutral
visiting,2,Neutral
dividing,2,Neutral
rickles,2,Neutral
prevent,2,Neutral
seattle,2,Neutral
brad,2,Neutral
fence,2,Neutral
pump,2,Neutral
accepts,2,Neutral
rupert,2,Neutral
murdoch,2,Neutral
viewer,2,Neutral
commentator,2,Neutral
stoking,2,Neutral
unrest,2,Negativa
entertainment,2,Neutral
responsibility,2,Neutral
hannity,2,Neutral
trading,2,Neutral
puppeteer,2,Neutral
genius,2,Positiva
ultra,2,Neutral
believer,2,Neutral
junior,2,Neutral
reagan,2,Neutral
socalled,2,Neutral
convincing,2,Positiva
universal,2,Neutral
pant,2,Neutral
australia,2,Neutral
russian,2,Neutral
traffic,2,Neutral
vacation,2,Neutral
invaded,2,Neutral
amen,2,Neutral
bruce,2,Neutral
tune,2,Neutral
deluded,2,Negativa
minion,2,Neutral
tina,2,Neutral
harmony,2,Positiva
hardest,2,Neutral
lt,2,Neutral
superintendent,2,Neutral
simon,2,Neutral
skilled,2,Positiva
cello,2,Neutral
beautifully,2,Positiva
joni,2,Neutral
conman,2,Neutral
falsehood,2,Negativa
yay,2,Positiva
lethal,2,Negativa
remembering,2,Neutral
bushel,2,Neutral
coalition,2,Neutral
link,2,Neutral
northern,2,Neutral
demolished,2,Neutral
outrageous,2,Negativa
professional,2,Neutral
tend,2,Neutral
private,2,Neutral
feeble,2,Negativa
judiciary,2,Neutral
judge,2,Neutral
calm,2,Positiva
revenge,2,Negativa
crew,2,Neutral
expensive,2,Negativa
waited,2,Neutral
praise,2,Positiva
dt,2,Neutral
smaller,2,Neutral
analysis,2,Neutral
warmonger,2,Neutral
smoked,2,Neutral
impossible,2,Negativa
cleaned,2,Neutral
gaslight,2,Neutral
rehearsed,2,Neutral
celebrate,2,Positiva
brutal,2,Negativa
distract,2,Negativa
establishment,2,Neutral
limitation,2,Negativa
unbiased,2,Positiva
conviction,2,Neutral
ww,2,Neutral
yuck,2,Neutral
faced,2,Neutral
unify,2,Neutral
ussr,2,Neutral
charity,2,Neutral
michael,2,Neutral
numberand,2,Neutral
od,2,Neutral
minnosota,2,Neutral
gabby,2,Neutral
traveled,2,Neutral
tw,2,Neutral
qualification,2,Neutral
carnival,2,Neutral
mccain,2,Neutral
wisconsin,2,Neutral
stake,2,Neutral
favourite,2,Neutral
tolerance,2,Neutral
coates,2,Neutral
lid,2,Neutral
aired,2,Neutral
interviewer,2,Neutral
delaware,2,Neutral
vermin,2,Neutral
proposal,2,Neutral
gaffe,2,Negativa
laptop,2,Neutral
repulsive,2,Negativa
texan,2,Neutral
founded,2,Neutral
willie,2,Neutral
complain,2,Negativa
weaponized,2,Neutral
screaming,2,Neutral
innocence,2,Neutral
count,2,Neutral
joker,2,Negativa
terrifying,2,Neutral
diddys,2,Neutral
spewing,2,Negativa
doom,2,Negativa
migration,2,Neutral
key,2,Neutral
botched,2,Neutral
weirder,2,Neutral
darkness,2,Negativa
blueer,2,Neutral
backed,2,Neutral
havnt,2,Neutral
irony,2,Negativa
wreard,2,Neutral
louder,2,Negativa
rogan,2,Neutral
inperson,2,Neutral
q,2,Neutral
extending,2,Neutral
streak,2,Neutral
economist,2,Neutral
gdp,2,Neutral
halt,2,Neutral
overturned,2,Neutral
dobbs,2,Neutral
overseeing,2,Neutral
slashing,2,Negativa
cdc,2,Neutral
reexamine,2,Neutral
hike,2,Neutral
worsen,2,Negativa
offset,2,Neutral
instinct,2,Neutral
corporation,2,Neutral
shock,2,Negativa
trumpwe,2,Neutral
stronger,2,Positiva
endure,2,Neutral
brandon,2,Neutral
demorats,2,Neutral
emphatic,2,Negativa
absurd,2,Negativa
fbi,2,Neutral
knowledge,2,Neutral
bioterrorist,2,Neutral
classified,2,Neutral
masterminded,2,Neutral
outbreak,2,Negativa
investigate,2,Neutral
obamacare,2,Neutral
priority,2,Neutral
planning,2,Neutral
deportation,2,Neutral
chuckle,2,Neutral
kitchen,2,Neutral
bin,2,Neutral
devastated,2,Negativa
boom,2,Positiva
realized,2,Neutral
quiet,2,Positiva
kam,2,Neutral
apple,2,Neutral
walkbacks,2,Neutral
clipped,2,Neutral
algorithm,2,Neutral
respectful,2,Positiva
fabricated,2,Neutral
ohhh,2,Neutral
cliche,2,Negativa
extent,2,Neutral
rice,2,Neutral
combined,2,Neutral
demoncrats,2,Neutral
rumor,2,Negativa
weave,2,Neutral
roosevelt,2,Neutral
flavour,2,Neutral
irrelevant,2,Negativa
curry,2,Neutral
avocado,2,Neutral
makin,2,Neutral
bell,2,Neutral
whate,2,Neutral
tomato,2,Neutral
rethinking,2,Neutral
salsa,2,Neutral
blatantly,2,Negativa
cantaloupe,2,Neutral
minus,2,Neutral
mule,2,Neutral
deporting,2,Neutral
equivalent,2,Neutral
cent,2,Neutral
complaining,2,Negativa
bodied,2,Neutral
smooth,2,Positiva
fjb,2,Neutral
keeping,2,Neutral
sander,2,Neutral
visa,2,Neutral
medias,2,Neutral
statistic,2,Neutral
madcow,2,Neutral
train,2,Neutral
psycho,2,Neutral
insanity,2,Negativa
dah,2,Neutral
influenced,2,Neutral
biological,2,Neutral
journalism,2,Neutral
duck,2,Neutral
filthy,2,Negativa
fest,2,Neutral
burisma,2,Neutral
amber,2,Neutral
thurman,2,Neutral
demeaning,2,Negativa
ny,2,Neutral
ccps,2,Neutral
ship,2,Neutral
comic,2,Neutral
klein,2,Neutral
traded,2,Neutral
blunder,2,Negativa
wrestling,2,Neutral
champion,2,Positiva
fee,2,Neutral
haaaaá,2,Neutral
entertaining,2,Positiva
crooked,2,Negativa
sens,1,Neutral
mispoke,1,Neutral
misogynist,1,Neutral
scream,1,Negativa
crucify,1,Neutral
desantis,1,Neutral
hominem,1,Neutral
trumpies,1,Neutral
rifle,1,Neutral
cancelled,1,Neutral
laughingsuch,1,Neutral
selfawareness,1,Neutral
tied,1,Neutral
responds,1,Neutral
comical,1,Negativa
ooooooohh,1,Neutral
boyy,1,Neutral
jenna,1,Neutral
wang,1,Neutral
disqualified,1,Neutral
diminish,1,Neutral
undermines,1,Negativa
attributing,1,Neutral
crucial,1,Neutral
lab,1,Neutral
impacted,1,Neutral
dr,1,Neutral
fauci,1,Neutral
advised,1,Neutral
maskwearing,1,Neutral
contain,1,Neutral
implemented,1,Neutral
globally,1,Neutral
recap,1,Neutral
warp,1,Negativa
speed,1,Neutral
initiative,1,Neutral
accelerate,1,Neutral
development,1,Neutral
pfizerbiontech,1,Neutral
moderna,1,Neutral
relief,1,Positiva
package,1,Neutral
lessen,1,Neutral
toll,1,Negativa
resisted,1,Neutral
citing,1,Neutral
tension,1,Negativa
advocated,1,Positiva
stricter,1,Neutral
aimed,1,Neutral
disappointing,1,Negativa
namecalling,1,Neutral
respectfully,1,Positiva
professionalism,1,Neutral
accomplishes,1,Neutral
unproductive,1,Negativa
blowing,1,Neutral
awaiting,1,Neutral
accusing,1,Negativa
wedding,1,Neutral
mar,1,Negativa
lago,1,Neutral
bidan,1,Neutral
uberwealthy,1,Neutral
oligarchy,1,Neutral
muskthiel,1,Neutral
pangamic,1,Neutral
producing,1,Neutral
consuming,1,Neutral
sexuality,1,Neutral
inclusion,1,Neutral
handout,1,Neutral
riled,1,Negativa
ffs,1,Neutral
fitjust,1,Neutral
reduced,1,Neutral
playground,1,Neutral
messed,1,Negativa
proportion,1,Neutral
doorbet,1,Neutral
gunafter,1,Neutral
tp,1,Neutral
principal,1,Neutral
mg,1,Neutral
swamp,1,Neutral
mouthing,1,Neutral
markup,1,Neutral
relabel,1,Neutral
jennifer,1,Neutral
lopez,1,Neutral
padlock,1,Neutral
flight,1,Neutral
tripping,1,Neutral
stubby,1,Neutral
warned,1,Negativa
stash,1,Neutral
hated,1,Negativa
squeal,1,Negativa
dribble,1,Neutral
selfemployed,1,Neutral
handselected,1,Neutral
authoritarian,1,Negativa
cuss,1,Negativa
attached,1,Neutral
smattering,1,Neutral
grievance,1,Negativa
stepped,1,Neutral
selective,1,Positiva
discriminate,1,Negativa
drafted,1,Neutral
classroom,1,Neutral
onset,1,Neutral
oversees,1,Neutral
wisely,1,Positiva
bezos,1,Neutral
mc,1,Neutral
donalds,1,Neutral
unclog,1,Neutral
semi,1,Neutral
doorhandle,1,Neutral
trumpworld,1,Neutral
kackles,1,Neutral
searched,1,Neutral
lowto,1,Neutral
herselfand,1,Neutral
fuddsorry,1,Neutral
creeping,1,Negativa
crud,1,Neutral
vain,1,Negativa
ninja,1,Neutral
trolled,1,Neutral
foo,1,Neutral
mastectomy,1,Neutral
puberty,1,Neutral
blocker,1,Neutral
foos,1,Neutral
perversion,1,Negativa
phoenix,1,Neutral
waltzhe,1,Neutral
statetoo,1,Neutral
topping,1,Neutral
distinct,1,Neutral
attract,1,Neutral
complacent,1,Negativa
andor,1,Neutral
demented,1,Neutral
walzwe,1,Neutral
harrison,1,Neutral
ford,1,Neutral
doughter,1,Neutral
neiborhood,1,Neutral
follwers,1,Neutral
column,1,Neutral
unaccomplished,1,Neutral
taliban,1,Neutral
isi,1,Neutral
execution,1,Neutral
evaluated,1,Neutral
terasoff,1,Neutral
placed,1,Neutral
criterion,1,Neutral
esp,1,Neutral
sodan,1,Neutral
wen,1,Neutral
navajo,1,Neutral
harriswalts,1,Neutral
stronghest,1,Neutral
shatter,1,Negativa
addicted,1,Negativa
jonathan,1,Neutral
nez,1,Neutral
intro,1,Neutral
icymi,1,Neutral
simulated,1,Neutral
bj,1,Neutral
latest,1,Neutral
wi,1,Neutral
squad,1,Neutral
objectively,1,Neutral
disqualifying,1,Neutral
deflect,1,Neutral
inexcusable,1,Negativa
betrayal,1,Negativa
passport,1,Neutral
usyou,1,Neutral
nonmuslim,1,Neutral
mandated,1,Neutral
loot,1,Negativa
alaska,1,Neutral
trumpers,1,Neutral
burromerter,1,Neutral
hijacked,1,Neutral
contracted,1,Neutral
fiduciary,1,Neutral
squirrel,1,Neutral
cruel,1,Negativa
forwardlooking,1,Neutral
rhino,1,Neutral
cxl,1,Neutral
elephant,1,Neutral
quickest,1,Neutral
gtfoh,1,Neutral
eisenhower,1,Neutral
doubled,1,Neutral
hotlines,1,Neutral
snitched,1,Neutral
motion,1,Neutral
simmons,1,Neutral
eviction,1,Neutral
historical,1,Neutral
gauging,1,Neutral
planned,1,Neutral
prepare,1,Neutral
thief,1,Neutral
whomever,1,Neutral
tallied,1,Neutral
pledge,1,Neutral
zart,1,Neutral
teenager,1,Neutral
canvassing,1,Neutral
casing,1,Neutral
joint,1,Neutral
theft,1,Neutral
normally,1,Neutral
trespassing,1,Neutral
thumb,1,Neutral
numbersit,1,Neutral
sooooo,1,Neutral
creepybad,1,Neutral
unattended,1,Neutral
yemen,1,Neutral
allah,1,Neutral
lesson,1,Neutral
broughtoh,1,Neutral
prolong,1,Neutral
throne,1,Neutral
rented,1,Neutral
deceiving,1,Negativa
dispute,1,Negativa
humiliates,1,Neutral
unable,1,Negativa
swore,1,Neutral
arrears,1,Neutral
riyal,1,Neutral
sustenance,1,Neutral
harsh,1,Negativa
holiday,1,Neutral
kilo,1,Neutral
flour,1,Neutral
whatsapp,1,Neutral
compensate,1,Neutral
bbbbn,1,Neutral
melania,1,Neutral
clinging,1,Neutral
footprint,1,Neutral
mansion,1,Neutral
paliminery,1,Neutral
notta,1,Neutral
zilch,1,Neutral
barry,1,Neutral
alright,1,Neutral
crazed,1,Neutral
zombieneed,1,Neutral
antichrist,1,Neutral
nominated,1,Neutral
abandoned,1,Neutral
blk,1,Neutral
baptist,1,Neutral
goer,1,Neutral
kindergarten,1,Neutral
ups,1,Neutral
sissy,1,Neutral
factory,1,Neutral
begging,1,Negativa
characterized,1,Neutral
rapist,1,Neutral
mindboggling,1,Neutral
ops,1,Neutral
binladen,1,Neutral
lòoks,1,Neutral
desire,1,Neutral
believing,1,Neutral
futere,1,Neutral
appointee,1,Neutral
larry,1,Neutral
sinclair,1,Neutral
rev,1,Neutral
wright,1,Neutral
minneota,1,Neutral
utter,1,Neutral
crony,1,Neutral
tractor,1,Neutral
nit,1,Neutral
amercias,1,Neutral
genocider,1,Neutral
moth,1,Neutral
bared,1,Neutral
bidenobama,1,Neutral
hmm,1,Neutral
appropriate,1,Positiva
questionable,1,Negativa
retailer,1,Neutral
reopen,1,Neutral
gathering,1,Neutral
capped,1,Neutral
catholic,1,Neutral
tribune,1,Neutral
barrestaurant,1,Neutral
liable,1,Negativa
remained,1,Neutral
prior,1,Neutral
settlement,1,Neutral
reached,1,Neutral
issuing,1,Neutral
prevented,1,Neutral
liability,1,Negativa
pressured,1,Neutral
cathlics,1,Neutral
downed,1,Neutral
folded,1,Neutral
session,1,Neutral
amends,1,Neutral
postsecondary,1,Neutral
enrollment,1,Neutral
pseo,1,Neutral
eligibility,1,Neutral
exclude,1,Neutral
northwestern,1,Neutral
crown,1,Neutral
campus,1,Neutral
affirm,1,Positiva
upholding,1,Neutral
develops,1,Neutral
cleardemocrats,1,Neutral
secretly,1,Neutral
pervi,1,Neutral
okie,1,Neutral
muskogee,1,Neutral
badge,1,Neutral
obummer,1,Neutral
heap,1,Neutral
ddoes,1,Neutral
iui,1,Neutral
nationally,1,Neutral
lateterm,1,Neutral
ending,1,Neutral
inconvenient,1,Neutral
firstborn,1,Neutral
dother,1,Neutral
vitro,1,Neutral
heartstring,1,Neutral
bury,1,Neutral
poisoned,1,Neutral
firelol,1,Neutral
arnie,1,Neutral
gilbert,1,Neutral
grape,1,Neutral
mutual,1,Neutral
gained,1,Positiva
civilized,1,Neutral
experimenting,1,Neutral
deleting,1,Neutral
suprised,1,Neutral
jene,1,Neutral
precious,1,Positiva
survived,1,Neutral
ruthlessly,1,Negativa
corky,1,Neutral
thatcher,1,Neutral
thankyou,1,Neutral
cultish,1,Neutral
embryo,1,Neutral
adopted,1,Neutral
depend,1,Neutral
awol,1,Neutral
capppppin,1,Neutral
acted,1,Neutral
notch,1,Neutral
pit,1,Neutral
agony,1,Negativa
residence,1,Neutral
protected,1,Neutral
covering,1,Neutral
yourfine,1,Neutral
adopt,1,Neutral
dadcoach,1,Neutral
maui,1,Neutral
pesky,1,Neutral
maine,1,Neutral
blueder,1,Neutral
evertim,1,Neutral
courage,1,Positiva
humane,1,Positiva
lovenow,1,Neutral
bros,1,Neutral
mister,1,Neutral
persuasion,1,Neutral
fing,1,Neutral
farming,1,Neutral
nowdemocratic,1,Neutral
hostess,1,Neutral
megyn,1,Neutral
pleaded,1,Neutral
habit,1,Neutral
exaggerating,1,Neutral
boiling,1,Negativa
feather,1,Neutral
approved,1,Neutral
sonso,1,Neutral
touching,1,Neutral
heartwarming,1,Positiva
tws,1,Neutral
inthe,1,Neutral
tooking,1,Neutral
hove,1,Neutral
hairy,1,Neutral
dickerson,1,Neutral
skeleton,1,Neutral
awalz,1,Neutral
minister,1,Neutral
winnng,1,Neutral
